# l = 3
# n = 4
# E = -0.03124899
# r	u(r)	R(r)	V(r)
2.67509465	0.00577615	0.00215923	-0.37381855
2.67759464	0.00579415	0.00216394	-0.37346952
2.68009464	0.00581219	0.00216865	-0.37312115
2.68259463	0.00583026	0.00217337	-0.37277343
2.68509463	0.00584837	0.00217809	-0.37242635
2.68759463	0.00586651	0.00218281	-0.37207992
2.69009462	0.00588469	0.00218754	-0.37173414
2.69259461	0.00590290	0.00219227	-0.37138899
2.69509461	0.00592116	0.00219701	-0.37104449
2.69759460	0.00593944	0.00220176	-0.37070062
2.70009460	0.00595777	0.00220650	-0.37035739
2.70259459	0.00597613	0.00221125	-0.37001480
2.70509459	0.00599452	0.00221601	-0.36967284
2.70759458	0.00601295	0.00222077	-0.36933151
2.71009458	0.00603142	0.00222554	-0.36899081
2.71259457	0.00604992	0.00223031	-0.36865074
2.71509457	0.00606846	0.00223508	-0.36831130
2.71759456	0.00608704	0.00223986	-0.36797248
2.72009456	0.00610565	0.00224465	-0.36763428
2.72259455	0.00612430	0.00224944	-0.36729670
2.72509455	0.00614299	0.00225423	-0.36695974
2.72759454	0.00616171	0.00225903	-0.36662341
2.73009454	0.00618046	0.00226383	-0.36628768
2.73259454	0.00619926	0.00226863	-0.36595257
2.73509453	0.00621809	0.00227345	-0.36561808
2.73759453	0.00623695	0.00227826	-0.36528419
2.74009452	0.00625586	0.00228308	-0.36495091
2.74259451	0.00627480	0.00228790	-0.36461825
2.74509451	0.00629377	0.00229273	-0.36428618
2.74759450	0.00631278	0.00229757	-0.36395472
2.75009450	0.00633183	0.00230240	-0.36362387
2.75259449	0.00635092	0.00230725	-0.36329361
2.75509449	0.00637004	0.00231209	-0.36296396
2.75759448	0.00638919	0.00231695	-0.36263490
2.76009448	0.00640839	0.00232180	-0.36230644
2.76259447	0.00642762	0.00232666	-0.36197857
2.76509447	0.00644689	0.00233153	-0.36165130
2.76759446	0.00646619	0.00233639	-0.36132461
2.77009446	0.00648553	0.00234127	-0.36099852
2.77259445	0.00650491	0.00234615	-0.36067301
2.77509445	0.00652432	0.00235103	-0.36034810
2.77759444	0.00654378	0.00235591	-0.36002376
2.78009444	0.00656326	0.00236081	-0.35970001
2.78259444	0.00658279	0.00236570	-0.35937684
2.78509443	0.00660235	0.00237060	-0.35905425
2.78759442	0.00662195	0.00237551	-0.35873224
2.79009442	0.00664158	0.00238041	-0.35841081
2.79259441	0.00666125	0.00238533	-0.35808995
2.79509441	0.00668096	0.00239025	-0.35776967
2.79759440	0.00670071	0.00239517	-0.35744996
2.80009440	0.00672049	0.00240009	-0.35713082
2.80259439	0.00674031	0.00240502	-0.35681225
2.80509439	0.00676016	0.00240996	-0.35649424
2.80759438	0.00678006	0.00241490	-0.35617681
2.81009438	0.00679999	0.00241984	-0.35585993
2.81259437	0.00681995	0.00242479	-0.35554363
2.81509437	0.00683996	0.00242974	-0.35522788
2.81759436	0.00686000	0.00243470	-0.35491269
2.82009436	0.00688008	0.00243966	-0.35459806
2.82259435	0.00690019	0.00244463	-0.35428399
2.82509435	0.00692034	0.00244960	-0.35397048
2.82759434	0.00694053	0.00245457	-0.35365752
2.83009434	0.00696076	0.00245955	-0.35334511
2.83259434	0.00698102	0.00246453	-0.35303326
2.83509433	0.00700132	0.00246952	-0.35272195
2.83759432	0.00702166	0.00247451	-0.35241119
2.84009432	0.00704204	0.00247951	-0.35210098
2.84259431	0.00706245	0.00248451	-0.35179132
2.84509431	0.00708290	0.00248951	-0.35148220
2.84759430	0.00710339	0.00249452	-0.35117362
2.85009430	0.00712391	0.00249953	-0.35086558
2.85259429	0.00714447	0.00250455	-0.35055809
2.85509429	0.00716507	0.00250957	-0.35025113
2.85759428	0.00718571	0.00251460	-0.34994471
2.86009428	0.00720638	0.00251963	-0.34963882
2.86259427	0.00722709	0.00252466	-0.34933347
2.86509427	0.00724784	0.00252970	-0.34902866
2.86759426	0.00726862	0.00253475	-0.34872437
2.87009426	0.00728945	0.00253979	-0.34842061
2.87259425	0.00731031	0.00254485	-0.34811738
2.87509425	0.00733121	0.00254990	-0.34781468
2.87759424	0.00735214	0.00255496	-0.34751251
2.88009424	0.00737312	0.00256003	-0.34721086
2.88259424	0.00739413	0.00256509	-0.34690973
2.88509423	0.00741517	0.00257017	-0.34660913
2.88759422	0.00743626	0.00257524	-0.34630905
2.89009422	0.00745738	0.00258033	-0.34600948
2.89259421	0.00747855	0.00258541	-0.34571043
2.89509421	0.00749974	0.00259050	-0.34541190
2.89759420	0.00752098	0.00259559	-0.34511389
2.90009420	0.00754225	0.00260069	-0.34481639
2.90259419	0.00756357	0.00260580	-0.34451940
2.90509419	0.00758492	0.00261090	-0.34422292
2.90759418	0.00760630	0.00261601	-0.34392695
2.91009418	0.00762773	0.00262113	-0.34363149
2.91259417	0.00764919	0.00262625	-0.34333654
2.91509417	0.00767069	0.00263137	-0.34304209
2.91759416	0.00769223	0.00263650	-0.34274815
2.92009416	0.00771381	0.00264163	-0.34245471
2.92259415	0.00773542	0.00264677	-0.34216177
2.92509415	0.00775707	0.00265191	-0.34186934
2.92759414	0.00777876	0.00265705	-0.34157740
2.93009414	0.00780049	0.00266220	-0.34128596
2.93259413	0.00782226	0.00266735	-0.34099502
2.93509413	0.00784406	0.00267251	-0.34070458
2.93759412	0.00786590	0.00267767	-0.34041462
2.94009412	0.00788778	0.00268283	-0.34012517
2.94259411	0.00790970	0.00268800	-0.33983620
2.94509411	0.00793165	0.00269317	-0.33954772
2.94759410	0.00795365	0.00269835	-0.33925974
2.95009410	0.00797568	0.00270353	-0.33897224
2.95259409	0.00799775	0.00270872	-0.33868523
2.95509409	0.00801985	0.00271391	-0.33839870
2.95759408	0.00804200	0.00271910	-0.33811266
2.96009408	0.00806418	0.00272430	-0.33782710
2.96259407	0.00808641	0.00272950	-0.33754202
2.96509407	0.00810867	0.00273471	-0.33725743
2.96759406	0.00813096	0.00273992	-0.33697331
2.97009406	0.00815330	0.00274513	-0.33668967
2.97259405	0.00817567	0.00275035	-0.33640651
2.97509405	0.00819809	0.00275557	-0.33612383
2.97759404	0.00822054	0.00276080	-0.33584162
2.98009404	0.00824303	0.00276603	-0.33555988
2.98259403	0.00826556	0.00277126	-0.33527862
2.98509403	0.00828812	0.00277650	-0.33499782
2.98759402	0.00831072	0.00278175	-0.33471750
2.99009402	0.00833337	0.00278699	-0.33443764
2.99259401	0.00835605	0.00279224	-0.33415826
2.99509401	0.00837877	0.00279750	-0.33387934
2.99759400	0.00840152	0.00280276	-0.33360088
3.00009400	0.00842432	0.00280802	-0.33332289
3.00259399	0.00844715	0.00281329	-0.33304536
3.00509399	0.00847003	0.00281856	-0.33276829
3.00759398	0.00849294	0.00282383	-0.33249169
3.01009398	0.00851589	0.00282911	-0.33221554
3.01259397	0.00853887	0.00283439	-0.33193985
3.01509397	0.00856190	0.00283968	-0.33166462
3.01759396	0.00858497	0.00284497	-0.33138985
3.02009396	0.00860807	0.00285027	-0.33111553
3.02259395	0.00863121	0.00285556	-0.33084166
3.02509395	0.00865439	0.00286087	-0.33056825
3.02759394	0.00867761	0.00286617	-0.33029528
3.03009394	0.00870087	0.00287148	-0.33002277
3.03259393	0.00872416	0.00287680	-0.32975071
3.03509393	0.00874750	0.00288212	-0.32947909
3.03759392	0.00877087	0.00288744	-0.32920793
3.04009392	0.00879428	0.00289277	-0.32893721
3.04259391	0.00881773	0.00289810	-0.32866693
3.04509391	0.00884122	0.00290343	-0.32839710
3.04759390	0.00886475	0.00290877	-0.32812771
3.05009390	0.00888832	0.00291411	-0.32785876
3.05259389	0.00891192	0.00291946	-0.32759025
3.05509389	0.00893557	0.00292481	-0.32732218
3.05759388	0.00895925	0.00293016	-0.32705455
3.06009388	0.00898297	0.00293552	-0.32678736
3.06259387	0.00900673	0.00294088	-0.32652060
3.06509387	0.00903053	0.00294625	-0.32625428
3.06759386	0.00905437	0.00295162	-0.32598839
3.07009386	0.00907824	0.00295699	-0.32572294
3.07259385	0.00910216	0.00296237	-0.32545792
3.07509385	0.00912611	0.00296775	-0.32519333
3.07759384	0.00915011	0.00297314	-0.32492917
3.08009384	0.00917414	0.00297853	-0.32466543
3.08259383	0.00919821	0.00298392	-0.32440213
3.08509383	0.00922232	0.00298932	-0.32413925
3.08759382	0.00924647	0.00299472	-0.32387680
3.09009382	0.00927066	0.00300012	-0.32361477
3.09259381	0.00929488	0.00300553	-0.32335317
3.09509381	0.00931915	0.00301094	-0.32309198
3.09759380	0.00934345	0.00301636	-0.32283122
3.10009380	0.00936779	0.00302178	-0.32257088
3.10259379	0.00939218	0.00302720	-0.32231096
3.10509379	0.00941660	0.00303263	-0.32205146
3.10759378	0.00944106	0.00303806	-0.32179238
3.11009378	0.00946556	0.00304350	-0.32153371
3.11259377	0.00949010	0.00304894	-0.32127546
3.11509377	0.00951467	0.00305438	-0.32101762
3.11759376	0.00953929	0.00305982	-0.32076020
3.12009376	0.00956395	0.00306528	-0.32050319
3.12259375	0.00958864	0.00307073	-0.32024659
3.12509375	0.00961338	0.00307619	-0.31999040
3.12759374	0.00963815	0.00308165	-0.31973462
3.13009374	0.00966296	0.00308712	-0.31947925
3.13259373	0.00968781	0.00309258	-0.31922429
3.13509373	0.00971270	0.00309806	-0.31896973
3.13759372	0.00973763	0.00310353	-0.31871558
3.14009372	0.00976260	0.00310902	-0.31846183
3.14259371	0.00978761	0.00311450	-0.31820849
3.14509371	0.00981266	0.00311999	-0.31795555
3.14759370	0.00983774	0.00312548	-0.31770301
3.15009370	0.00986287	0.00313098	-0.31745087
3.15259369	0.00988803	0.00313648	-0.31719914
3.15509369	0.00991324	0.00314198	-0.31694780
3.15759368	0.00993848	0.00314749	-0.31669686
3.16009368	0.00996376	0.00315300	-0.31644631
3.16259367	0.00998909	0.00315851	-0.31619617
3.16509367	0.01001445	0.00316403	-0.31594642
3.16759366	0.01003985	0.00316955	-0.31569706
3.17009366	0.01006529	0.00317508	-0.31544809
3.17259365	0.01009077	0.00318061	-0.31519952
3.17509365	0.01011629	0.00318614	-0.31495134
3.17759364	0.01014185	0.00319167	-0.31470355
3.18009364	0.01016744	0.00319722	-0.31445615
3.18259363	0.01019308	0.00320276	-0.31420914
3.18509363	0.01021876	0.00320831	-0.31396251
3.18759362	0.01024447	0.00321386	-0.31371628
3.19009362	0.01027023	0.00321941	-0.31347042
3.19259361	0.01029602	0.00322497	-0.31322496
3.19509361	0.01032186	0.00323053	-0.31297988
3.19759360	0.01034773	0.00323610	-0.31273518
3.20009360	0.01037364	0.00324167	-0.31249086
3.20259359	0.01039960	0.00324724	-0.31224692
3.20509359	0.01042559	0.00325282	-0.31200337
3.20759358	0.01045162	0.00325840	-0.31176019
3.21009358	0.01047769	0.00326398	-0.31151740
3.21259357	0.01050380	0.00326957	-0.31127498
3.21509357	0.01052995	0.00327516	-0.31103294
3.21759356	0.01055615	0.00328076	-0.31079127
3.22009356	0.01058237	0.00328636	-0.31054998
3.22259355	0.01060864	0.00329196	-0.31030907
3.22509355	0.01063495	0.00329756	-0.31006852
3.22759354	0.01066130	0.00330317	-0.30982836
3.23009354	0.01068769	0.00330879	-0.30958856
3.23259353	0.01071412	0.00331440	-0.30934913
3.23509353	0.01074058	0.00332002	-0.30911007
3.23759352	0.01076709	0.00332565	-0.30887139
3.24009352	0.01079364	0.00333127	-0.30863307
3.24259351	0.01082023	0.00333690	-0.30839512
3.24509351	0.01084685	0.00334254	-0.30815753
3.24759350	0.01087352	0.00334818	-0.30792031
3.25009350	0.01090022	0.00335382	-0.30768346
3.25259349	0.01092697	0.00335946	-0.30744697
3.25509349	0.01095375	0.00336511	-0.30721084
3.25759348	0.01098058	0.00337076	-0.30697507
3.26009348	0.01100744	0.00337642	-0.30673967
3.26259347	0.01103435	0.00338208	-0.30650463
3.26509347	0.01106129	0.00338774	-0.30626995
3.26759346	0.01108828	0.00339341	-0.30603562
3.27009346	0.01111530	0.00339908	-0.30580166
3.27259345	0.01114236	0.00340475	-0.30556805
3.27509345	0.01116947	0.00341043	-0.30533480
3.27759344	0.01119661	0.00341611	-0.30510190
3.28009344	0.01122379	0.00342179	-0.30486936
3.28259343	0.01125101	0.00342748	-0.30463718
3.28509343	0.01127828	0.00343317	-0.30440535
3.28759342	0.01130558	0.00343886	-0.30417387
3.29009342	0.01133292	0.00344456	-0.30394274
3.29259341	0.01136031	0.00345026	-0.30371196
3.29509341	0.01138773	0.00345596	-0.30348153
3.29759340	0.01141519	0.00346167	-0.30325146
3.30009340	0.01144269	0.00346738	-0.30302173
3.30259339	0.01147023	0.00347310	-0.30279235
3.30509339	0.01149782	0.00347882	-0.30256331
3.30759338	0.01152544	0.00348454	-0.30233462
3.31009338	0.01155310	0.00349026	-0.30210628
3.31259337	0.01158080	0.00349599	-0.30187828
3.31509337	0.01160854	0.00350172	-0.30165063
3.31759336	0.01163633	0.00350746	-0.30142332
3.32009336	0.01166415	0.00351320	-0.30119635
3.32259335	0.01169201	0.00351894	-0.30096972
3.32509335	0.01171991	0.00352469	-0.30074344
3.32759334	0.01174785	0.00353044	-0.30051749
3.33009334	0.01177583	0.00353619	-0.30029188
3.33259333	0.01180386	0.00354194	-0.30006661
3.33509333	0.01183192	0.00354770	-0.29984168
3.33759332	0.01186002	0.00355346	-0.29961709
3.34009332	0.01188816	0.00355923	-0.29939283
3.34259331	0.01191634	0.00356500	-0.29916891
3.34509331	0.01194457	0.00357077	-0.29894532
3.34759330	0.01197283	0.00357655	-0.29872207
3.35009330	0.01200113	0.00358233	-0.29849915
3.35259329	0.01202947	0.00358811	-0.29827656
3.35509329	0.01205786	0.00359390	-0.29805431
3.35759328	0.01208628	0.00359969	-0.29783238
3.36009328	0.01211474	0.00360548	-0.29761079
3.36259327	0.01214325	0.00361127	-0.29738952
3.36509327	0.01217179	0.00361707	-0.29716858
3.36759326	0.01220037	0.00362288	-0.29694797
3.37009326	0.01222900	0.00362868	-0.29672769
3.37259325	0.01225766	0.00363449	-0.29650774
3.37509325	0.01228636	0.00364030	-0.29628811
3.37759324	0.01231511	0.00364612	-0.29606881
3.38009324	0.01234389	0.00365194	-0.29584983
3.38259323	0.01237272	0.00365776	-0.29563117
3.38509323	0.01240158	0.00366359	-0.29541284
3.38759322	0.01243049	0.00366942	-0.29519483
3.39009322	0.01245943	0.00367525	-0.29497714
3.39259321	0.01248842	0.00368108	-0.29475977
3.39509321	0.01251744	0.00368692	-0.29454272
3.39759320	0.01254651	0.00369276	-0.29432599
3.40009320	0.01257561	0.00369861	-0.29410958
3.40259319	0.01260476	0.00370446	-0.29389349
3.40509319	0.01263395	0.00371031	-0.29367772
3.40759318	0.01266317	0.00371616	-0.29346226
3.41009318	0.01269244	0.00372202	-0.29324712
3.41259317	0.01272175	0.00372788	-0.29303229
3.41509317	0.01275110	0.00373375	-0.29281778
3.41759316	0.01278048	0.00373962	-0.29260358
3.42009316	0.01280991	0.00374549	-0.29238970
3.42259315	0.01283938	0.00375136	-0.29217612
3.42509315	0.01286889	0.00375724	-0.29196286
3.42759314	0.01289844	0.00376312	-0.29174991
3.43009314	0.01292803	0.00376900	-0.29153727
3.43259313	0.01295766	0.00377489	-0.29132494
3.43509313	0.01298733	0.00378078	-0.29111292
3.43759312	0.01301704	0.00378667	-0.29090121
3.44009312	0.01304679	0.00379257	-0.29068981
3.44259311	0.01307658	0.00379847	-0.29047871
3.44509311	0.01310642	0.00380437	-0.29026792
3.44759310	0.01313629	0.00381028	-0.29005743
3.45009310	0.01316620	0.00381619	-0.28984725
3.45259309	0.01319615	0.00382210	-0.28963737
3.45509309	0.01322615	0.00382801	-0.28942780
3.45759308	0.01325618	0.00383393	-0.28921853
3.46009308	0.01328626	0.00383985	-0.28900957
3.46259307	0.01331637	0.00384578	-0.28880090
3.46509307	0.01334653	0.00385171	-0.28859254
3.46759306	0.01337672	0.00385764	-0.28838447
3.47009306	0.01340696	0.00386357	-0.28817671
3.47259305	0.01343723	0.00386951	-0.28796924
3.47509305	0.01346755	0.00387545	-0.28776208
3.47759304	0.01349791	0.00388139	-0.28755521
3.48009304	0.01352831	0.00388734	-0.28734864
3.48259303	0.01355874	0.00389329	-0.28714236
3.48509303	0.01358922	0.00389924	-0.28693639
3.48759302	0.01361974	0.00390520	-0.28673070
3.49009302	0.01365030	0.00391116	-0.28652531
3.49259301	0.01368090	0.00391712	-0.28632022
3.49509301	0.01371154	0.00392308	-0.28611542
3.49759300	0.01374222	0.00392905	-0.28591091
3.50009300	0.01377295	0.00393502	-0.28570669
3.50259299	0.01380371	0.00394100	-0.28550277
3.50509299	0.01383451	0.00394697	-0.28529914
3.50759298	0.01386535	0.00395295	-0.28509579
3.51009298	0.01389624	0.00395894	-0.28489274
3.51259297	0.01392716	0.00396492	-0.28468997
3.51509297	0.01395813	0.00397091	-0.28448750
3.51759296	0.01398913	0.00397691	-0.28428531
3.52009296	0.01402018	0.00398290	-0.28408341
3.52259295	0.01405127	0.00398890	-0.28388179
3.52509295	0.01408239	0.00399490	-0.28368046
3.52759294	0.01411356	0.00400090	-0.28347942
3.53009294	0.01414477	0.00400691	-0.28327866
3.53259293	0.01417602	0.00401292	-0.28307819
3.53509293	0.01420731	0.00401893	-0.28287799
3.53759292	0.01423864	0.00402495	-0.28267809
3.54009292	0.01427001	0.00403097	-0.28247846
3.54259291	0.01430142	0.00403699	-0.28227912
3.54509291	0.01433287	0.00404302	-0.28208005
3.54759290	0.01436436	0.00404904	-0.28188127
3.55009290	0.01439590	0.00405508	-0.28168277
3.55259289	0.01442747	0.00406111	-0.28148455
3.55509289	0.01445908	0.00406715	-0.28128660
3.55759288	0.01449074	0.00407319	-0.28108894
3.56009288	0.01452243	0.00407923	-0.28089155
3.56259287	0.01455417	0.00408527	-0.28069444
3.56509287	0.01458595	0.00409132	-0.28049760
3.56759286	0.01461776	0.00409737	-0.28030104
3.57009286	0.01464962	0.00410343	-0.28010476
3.57259285	0.01468152	0.00410949	-0.27990875
3.57509285	0.01471346	0.00411555	-0.27971302
3.57759284	0.01474544	0.00412161	-0.27951755
3.58009284	0.01477746	0.00412767	-0.27932237
3.58259283	0.01480952	0.00413374	-0.27912745
3.58509283	0.01484162	0.00413982	-0.27893281
3.58759282	0.01487376	0.00414589	-0.27873843
3.59009282	0.01490595	0.00415197	-0.27854433
3.59259281	0.01493817	0.00415805	-0.27835050
3.59509281	0.01497044	0.00416413	-0.27815694
3.59759280	0.01500274	0.00417022	-0.27796364
3.60009280	0.01503509	0.00417631	-0.27777062
3.60259279	0.01506747	0.00418240	-0.27757786
3.60509279	0.01509990	0.00418849	-0.27738537
3.60759278	0.01513237	0.00419459	-0.27719315
3.61009278	0.01516488	0.00420069	-0.27700119
3.61259277	0.01519742	0.00420679	-0.27680950
3.61509277	0.01523001	0.00421290	-0.27661807
3.61759276	0.01526264	0.00421901	-0.27642691
3.62009276	0.01529532	0.00422512	-0.27623602
3.62259275	0.01532803	0.00423123	-0.27604538
3.62509275	0.01536078	0.00423735	-0.27585501
3.62759274	0.01539357	0.00424347	-0.27566490
3.63009274	0.01542641	0.00424959	-0.27547506
3.63259273	0.01545928	0.00425572	-0.27528547
3.63509273	0.01549220	0.00426184	-0.27509615
3.63759272	0.01552515	0.00426797	-0.27490708
3.64009272	0.01555815	0.00427411	-0.27471828
3.64259271	0.01559119	0.00428024	-0.27452973
3.64509271	0.01562427	0.00428638	-0.27434144
3.64759270	0.01565738	0.00429253	-0.27415342
3.65009270	0.01569054	0.00429867	-0.27396564
3.65259269	0.01572374	0.00430482	-0.27377813
3.65509269	0.01575699	0.00431097	-0.27359087
3.65759268	0.01579027	0.00431712	-0.27340387
3.66009268	0.01582359	0.00432328	-0.27321713
3.66259267	0.01585695	0.00432943	-0.27303063
3.66509267	0.01589036	0.00433560	-0.27284440
3.66759266	0.01592380	0.00434176	-0.27265841
3.67009266	0.01595729	0.00434793	-0.27247268
3.67259265	0.01599081	0.00435409	-0.27228721
3.67509265	0.01602438	0.00436027	-0.27210198
3.67759264	0.01605799	0.00436644	-0.27191701
3.68009264	0.01609164	0.00437262	-0.27173229
3.68259263	0.01612533	0.00437880	-0.27154782
3.68509263	0.01615906	0.00438498	-0.27136360
3.68759262	0.01619283	0.00439116	-0.27117963
3.69009262	0.01622664	0.00439735	-0.27099591
3.69259261	0.01626049	0.00440354	-0.27081244
3.69509261	0.01629438	0.00440974	-0.27062921
3.69759260	0.01632832	0.00441593	-0.27044624
3.70009260	0.01636229	0.00442213	-0.27026351
3.70259259	0.01639631	0.00442833	-0.27008102
3.70509259	0.01643036	0.00443453	-0.26989879
3.70759258	0.01646446	0.00444074	-0.26971680
3.71009258	0.01649860	0.00444695	-0.26953505
3.71259257	0.01653277	0.00445316	-0.26935355
3.71509257	0.01656699	0.00445938	-0.26917230
3.71759256	0.01660125	0.00446559	-0.26899128
3.72009256	0.01663555	0.00447181	-0.26881052
3.72259255	0.01666989	0.00447803	-0.26862999
3.72509255	0.01670428	0.00448426	-0.26844971
3.72759254	0.01673870	0.00449049	-0.26826966
3.73009254	0.01677316	0.00449671	-0.26808986
3.73259253	0.01680767	0.00450295	-0.26791030
3.73509253	0.01684221	0.00450918	-0.26773098
3.73759252	0.01687680	0.00451542	-0.26755190
3.74009252	0.01691142	0.00452166	-0.26737306
3.74259251	0.01694609	0.00452790	-0.26719446
3.74509251	0.01698080	0.00453415	-0.26701610
3.74759250	0.01701555	0.00454039	-0.26683798
3.75009250	0.01705034	0.00454664	-0.26666009
3.75259249	0.01708517	0.00455290	-0.26648244
3.75509249	0.01712004	0.00455915	-0.26630503
3.75759248	0.01715495	0.00456541	-0.26612785
3.76009248	0.01718990	0.00457167	-0.26595091
3.76259247	0.01722490	0.00457793	-0.26577420
3.76509247	0.01725993	0.00458420	-0.26559773
3.76759246	0.01729500	0.00459047	-0.26542149
3.77009246	0.01733012	0.00459674	-0.26524548
3.77259245	0.01736528	0.00460301	-0.26506971
3.77509245	0.01740047	0.00460928	-0.26489417
3.77759244	0.01743571	0.00461556	-0.26471887
3.78009244	0.01747099	0.00462184	-0.26454380
3.78259243	0.01750631	0.00462812	-0.26436895
3.78509243	0.01754167	0.00463441	-0.26419434
3.78759242	0.01757707	0.00464070	-0.26401996
3.79009242	0.01761251	0.00464699	-0.26384581
3.79259241	0.01764799	0.00465328	-0.26367189
3.79509241	0.01768352	0.00465957	-0.26349820
3.79759240	0.01771908	0.00466587	-0.26332473
3.80009240	0.01775469	0.00467217	-0.26315150
3.80259239	0.01779033	0.00467847	-0.26297849
3.80509239	0.01782602	0.00468478	-0.26280571
3.80759238	0.01786174	0.00469109	-0.26263315
3.81009238	0.01789751	0.00469740	-0.26246083
3.81259237	0.01793332	0.00470371	-0.26228873
3.81509237	0.01796917	0.00471002	-0.26211685
3.81759236	0.01800506	0.00471634	-0.26194520
3.82009236	0.01804099	0.00472266	-0.26177378
3.82259235	0.01807696	0.00472898	-0.26160257
3.82509235	0.01811297	0.00473530	-0.26143160
3.82759234	0.01814902	0.00474163	-0.26126084
3.83009234	0.01818512	0.00474796	-0.26109031
3.83259233	0.01822125	0.00475429	-0.26092000
3.83509233	0.01825743	0.00476062	-0.26074992
3.83759232	0.01829364	0.00476696	-0.26058005
3.84009232	0.01832990	0.00477330	-0.26041041
3.84259231	0.01836620	0.00477964	-0.26024098
3.84509231	0.01840253	0.00478598	-0.26007178
3.84759230	0.01843891	0.00479232	-0.25990280
3.85009230	0.01847533	0.00479867	-0.25973403
3.85259229	0.01851179	0.00480502	-0.25956549
3.85509229	0.01854829	0.00481137	-0.25939716
3.85759228	0.01858483	0.00481773	-0.25922905
3.86009228	0.01862142	0.00482409	-0.25906116
3.86259227	0.01865804	0.00483044	-0.25889349
3.86509227	0.01869470	0.00483681	-0.25872604
3.86759226	0.01873141	0.00484317	-0.25855880
3.87009226	0.01876815	0.00484954	-0.25839177
3.87259225	0.01880494	0.00485590	-0.25822497
3.87509225	0.01884176	0.00486227	-0.25805837
3.87759224	0.01887863	0.00486865	-0.25789200
3.88009224	0.01891554	0.00487502	-0.25772583
3.88259223	0.01895248	0.00488140	-0.25755988
3.88509223	0.01898947	0.00488778	-0.25739415
3.88759222	0.01902650	0.00489416	-0.25722862
3.89009222	0.01906357	0.00490055	-0.25706331
3.89259221	0.01910068	0.00490693	-0.25689822
3.89509221	0.01913784	0.00491332	-0.25673333
3.89759220	0.01917503	0.00491971	-0.25656866
3.90009220	0.01921226	0.00492610	-0.25640419
3.90259219	0.01924953	0.00493250	-0.25623994
3.90509219	0.01928685	0.00493890	-0.25607590
3.90759218	0.01932420	0.00494530	-0.25591207
3.91009218	0.01936160	0.00495170	-0.25574845
3.91259217	0.01939904	0.00495810	-0.25558503
3.91509217	0.01943651	0.00496451	-0.25542183
3.91759216	0.01947403	0.00497092	-0.25525883
3.92009216	0.01951159	0.00497733	-0.25509604
3.92259215	0.01954919	0.00498374	-0.25493346
3.92509215	0.01958683	0.00499016	-0.25477109
3.92759214	0.01962451	0.00499657	-0.25460892
3.93009214	0.01966223	0.00500299	-0.25444696
3.93259213	0.01969999	0.00500942	-0.25428521
3.93509213	0.01973779	0.00501584	-0.25412366
3.93759212	0.01977563	0.00502227	-0.25396231
3.94009212	0.01981351	0.00502869	-0.25380117
3.94259211	0.01985144	0.00503512	-0.25364024
3.94509211	0.01988940	0.00504156	-0.25347951
3.94759210	0.01992741	0.00504799	-0.25331898
3.95009210	0.01996545	0.00505443	-0.25315865
3.95259209	0.02000354	0.00506087	-0.25299853
3.95509209	0.02004167	0.00506731	-0.25283861
3.95759208	0.02007983	0.00507375	-0.25267890
3.96009208	0.02011804	0.00508020	-0.25251938
3.96259207	0.02015629	0.00508664	-0.25236007
3.96509207	0.02019458	0.00509309	-0.25220095
3.96759206	0.02023291	0.00509954	-0.25204204
3.97009206	0.02027128	0.00510600	-0.25188333
3.97259205	0.02030969	0.00511245	-0.25172481
3.97509205	0.02034814	0.00511891	-0.25156650
3.97759204	0.02038663	0.00512537	-0.25140839
3.98009204	0.02042516	0.00513183	-0.25125047
3.98259203	0.02046374	0.00513830	-0.25109275
3.98509203	0.02050235	0.00514476	-0.25093523
3.98759202	0.02054100	0.00515123	-0.25077791
3.99009202	0.02057970	0.00515770	-0.25062079
3.99259201	0.02061843	0.00516417	-0.25046386
3.99509201	0.02065721	0.00517065	-0.25030713
3.99759200	0.02069602	0.00517712	-0.25015059
4.00009200	0.02073488	0.00518360	-0.24999425
4.00259199	0.02077378	0.00519008	-0.24983811
4.00509199	0.02081271	0.00519656	-0.24968216
4.00759198	0.02085169	0.00520305	-0.24952640
4.01009198	0.02089071	0.00520953	-0.24937084
4.01259197	0.02092977	0.00521602	-0.24921547
4.01509197	0.02096887	0.00522251	-0.24906030
4.01759196	0.02100801	0.00522900	-0.24890532
4.02009196	0.02104719	0.00523550	-0.24875053
4.02259195	0.02108641	0.00524200	-0.24859593
4.02509195	0.02112567	0.00524849	-0.24844153
4.02759194	0.02116497	0.00525499	-0.24828732
4.03009194	0.02120431	0.00526150	-0.24813330
4.03259193	0.02124369	0.00526800	-0.24797947
4.03509193	0.02128312	0.00527451	-0.24782583
4.03759192	0.02132258	0.00528101	-0.24767238
4.04009192	0.02136208	0.00528752	-0.24751912
4.04259191	0.02140163	0.00529404	-0.24736605
4.04509191	0.02144121	0.00530055	-0.24721317
4.04759190	0.02148084	0.00530707	-0.24706048
4.05009190	0.02152050	0.00531358	-0.24690798
4.05259189	0.02156021	0.00532010	-0.24675566
4.05509189	0.02159995	0.00532663	-0.24660354
4.05759188	0.02163974	0.00533315	-0.24645160
4.06009188	0.02167957	0.00533967	-0.24629984
4.06259187	0.02171943	0.00534620	-0.24614828
4.06509187	0.02175934	0.00535273	-0.24599690
4.06759186	0.02179929	0.00535926	-0.24584571
