0.490510 0.564023 -1.048276
0.491509 0.562976 -1.048703
0.492508 0.561928 -1.049129
0.493507 0.560880 -1.049554
0.494506 0.559831 -1.049977
0.495505 0.558782 -1.050399
0.496504 0.557732 -1.050819
0.497503 0.556682 -1.051238
0.498502 0.555632 -1.051656
0.499501 0.554581 -1.052073
0.500500 0.553530 -1.052488
0.501499 0.552478 -1.052902
0.502498 0.551426 -1.053314
0.503497 0.550374 -1.053725
0.504496 0.549321 -1.054135
0.505495 0.548268 -1.054543
0.506494 0.547214 -1.054950
0.507493 0.546160 -1.055356
0.508492 0.545105 -1.055761
0.509491 0.544050 -1.056164
0.510490 0.542995 -1.056565
0.511489 0.541939 -1.056966
0.512488 0.540883 -1.057365
0.513487 0.539827 -1.057763
0.514486 0.538770 -1.058159
0.515485 0.537712 -1.058554
0.516484 0.536655 -1.058948
0.517483 0.535597 -1.059340
0.518482 0.534538 -1.059731
0.519481 0.533479 -1.060121
0.520480 0.532420 -1.060510
0.521479 0.531360 -1.060897
0.522478 0.530300 -1.061283
0.523477 0.529240 -1.061667
0.524476 0.528179 -1.062050
0.525475 0.527118 -1.062432
0.526474 0.526056 -1.062813
0.527473 0.524995 -1.063192
0.528472 0.523932 -1.063570
0.529471 0.522870 -1.063946
0.530470 0.521806 -1.064322
0.531469 0.520743 -1.064696
0.532468 0.519679 -1.065068
0.533467 0.518615 -1.065440
0.534466 0.517550 -1.065810
0.535465 0.516486 -1.066178
0.536464 0.515420 -1.066546
0.537463 0.514355 -1.066912
0.538462 0.513288 -1.067277
0.539461 0.512222 -1.067640
0.540460 0.511155 -1.068002
0.541459 0.510088 -1.068363
0.542458 0.509021 -1.068723
0.543457 0.507953 -1.069081
0.544456 0.506885 -1.069438
0.545455 0.505816 -1.069793
0.546454 0.504747 -1.070148
0.547453 0.503678 -1.070501
0.548452 0.502609 -1.070852
0.549451 0.501539 -1.071203
0.550450 0.500468 -1.071552
0.551449 0.499398 -1.071900
0.552448 0.498327 -1.072246
0.553447 0.497255 -1.072592
0.554446 0.496184 -1.072935
0.555445 0.495112 -1.073278
0.556444 0.494039 -1.073619
0.557443 0.492966 -1.073960
0.558442 0.491893 -1.074298
0.559441 0.490820 -1.074636
0.560440 0.489746 -1.074972
0.561439 0.488672 -1.075307
0.562438 0.487598 -1.075641
0.563437 0.486523 -1.075973
0.564436 0.485448 -1.076304
0.565435 0.484373 -1.076634
0.566434 0.483297 -1.076962
0.567433 0.482221 -1.077290
0.568432 0.481145 -1.077616
0.569431 0.480068 -1.077940
0.570430 0.478991 -1.078264
0.571429 0.477913 -1.078586
0.572428 0.476836 -1.078907
0.573427 0.475758 -1.079227
0.574426 0.474679 -1.079545
0.575425 0.473601 -1.079862
0.576424 0.472522 -1.080178
0.577423 0.471443 -1.080492
0.578422 0.470363 -1.080806
0.579421 0.469283 -1.081118
0.580420 0.468203 -1.081429
0.581419 0.467122 -1.081738
0.582418 0.466042 -1.082047
0.583417 0.464961 -1.082353
0.584416 0.463879 -1.082659
0.585415 0.462797 -1.082964
0.586414 0.461715 -1.083267
0.587413 0.460633 -1.083569
0.588412 0.459550 -1.083870
0.589411 0.458467 -1.084169
0.590410 0.457384 -1.084468
0.591409 0.456301 -1.084765
0.592408 0.455217 -1.085060
0.593407 0.454133 -1.085355
0.594406 0.453048 -1.085648
0.595405 0.451964 -1.085940
0.596404 0.450879 -1.086231
0.597403 0.449793 -1.086521
0.598402 0.448708 -1.086809
0.599401 0.447622 -1.087096
0.600400 0.446536 -1.087382
0.601399 0.445449 -1.087667
0.602398 0.444363 -1.087950
0.603397 0.443276 -1.088232
0.604396 0.442188 -1.088513
0.605395 0.441101 -1.088793
0.606394 0.440013 -1.089072
0.607393 0.438925 -1.089349
0.608392 0.437836 -1.089625
0.609391 0.436748 -1.089900
0.610390 0.435659 -1.090174
0.611389 0.434570 -1.090446
0.612388 0.433480 -1.090717
0.613387 0.432390 -1.090987
0.614386 0.431300 -1.091256
0.615385 0.430210 -1.091524
0.616384 0.429119 -1.091790
0.617383 0.428029 -1.092056
0.618382 0.426938 -1.092320
0.619381 0.425846 -1.092582
0.620380 0.424755 -1.092844
0.621379 0.423663 -1.093105
0.622378 0.422571 -1.093364
0.623377 0.421478 -1.093622
0.624376 0.420385 -1.093879
0.625375 0.419293 -1.094135
0.626374 0.418199 -1.094389
0.627373 0.417106 -1.094642
0.628372 0.416012 -1.094895
0.629371 0.414918 -1.095145
0.630370 0.413824 -1.095395
0.631369 0.412730 -1.095644
0.632368 0.411635 -1.095891
0.633367 0.410540 -1.096137
0.634366 0.409445 -1.096382
0.635365 0.408350 -1.096626
0.636364 0.407254 -1.096869
0.637363 0.406158 -1.097110
0.638362 0.405062 -1.097351
0.639361 0.403966 -1.097590
0.640360 0.402869 -1.097828
0.641359 0.401772 -1.098065
0.642358 0.400675 -1.098300
0.643357 0.399578 -1.098535
0.644356 0.398480 -1.098768
0.645355 0.397382 -1.099001
0.646354 0.396284 -1.099232
0.647353 0.395186 -1.099462
0.648352 0.394088 -1.099690
0.649351 0.392989 -1.099918
0.650350 0.391890 -1.100144
0.651349 0.390791 -1.100370
0.652348 0.389691 -1.100594
0.653347 0.388592 -1.100817
0.654346 0.387492 -1.101039
0.655345 0.386392 -1.101260
0.656344 0.385292 -1.101479
0.657343 0.384191 -1.101698
0.658342 0.383090 -1.101915
0.659341 0.381990 -1.102132
0.660340 0.380888 -1.102347
0.661339 0.379787 -1.102561
0.662338 0.378686 -1.102774
0.663337 0.377584 -1.102986
0.664336 0.376482 -1.103196
0.665335 0.375380 -1.103406
0.666334 0.374277 -1.103614
0.667333 0.373175 -1.103822
0.668332 0.372072 -1.104028
0.669331 0.370969 -1.104233
0.670330 0.369865 -1.104437
0.671329 0.368762 -1.104640
0.672328 0.367658 -1.104842
0.673327 0.366555 -1.105042
0.674326 0.365451 -1.105242
0.675325 0.364346 -1.105440
0.676324 0.363242 -1.105638
0.677323 0.362137 -1.105834
0.678322 0.361032 -1.106030
0.679321 0.359927 -1.106224
0.680320 0.358822 -1.106417
0.681319 0.357717 -1.106609
0.682318 0.356611 -1.106800
0.683317 0.355505 -1.106990
0.684316 0.354399 -1.107179
0.685315 0.353293 -1.107366
0.686314 0.352187 -1.107553
0.687313 0.351080 -1.107739
0.688312 0.349974 -1.107923
0.689311 0.348867 -1.108107
0.690310 0.347760 -1.108289
0.691309 0.346652 -1.108470
0.692308 0.345545 -1.108651
0.693307 0.344437 -1.108830
0.694306 0.343329 -1.109008
0.695305 0.342221 -1.109185
0.696304 0.341113 -1.109361
0.697303 0.340005 -1.109536
0.698302 0.338896 -1.109710
0.699301 0.337788 -1.109883
0.700300 0.336679 -1.110055
0.701299 0.335570 -1.110226
0.702298 0.334461 -1.110396
0.703297 0.333351 -1.110565
0.704296 0.332242 -1.110732
0.705295 0.331132 -1.110899
0.706294 0.330022 -1.111065
0.707293 0.328912 -1.111230
0.708292 0.327802 -1.111393
0.709291 0.326692 -1.111556
0.710290 0.325581 -1.111718
0.711289 0.324470 -1.111878
0.712288 0.323359 -1.112038
0.713287 0.322248 -1.112197
0.714286 0.321137 -1.112354
0.715285 0.320026 -1.112511
0.716284 0.318915 -1.112666
0.717283 0.317803 -1.112821
0.718282 0.316691 -1.112975
0.719281 0.315579 -1.113127
0.720280 0.314467 -1.113279
0.721279 0.313355 -1.113430
0.722278 0.312242 -1.113580
0.723277 0.311130 -1.113728
