# l = 0
# n = 1
# E = -0.49999918
# r	u(r)	R(r)	V(r)
21.35505729	0.00000002	0.00000000	-0.04682732
21.35755728	0.00000002	0.00000000	-0.04682183
21.36005728	0.00000002	0.00000000	-0.04681635
21.36255727	0.00000002	0.00000000	-0.04681088
21.36505727	0.00000002	0.00000000	-0.04680540
21.36755726	0.00000002	0.00000000	-0.04679992
21.37005726	0.00000002	0.00000000	-0.04679445
21.37255725	0.00000002	0.00000000	-0.04678897
21.37505725	0.00000002	0.00000000	-0.04678350
21.37755724	0.00000002	0.00000000	-0.04677803
21.38005724	0.00000002	0.00000000	-0.04677256
21.38255723	0.00000002	0.00000000	-0.04676709
21.38505723	0.00000002	0.00000000	-0.04676162
21.38755722	0.00000002	0.00000000	-0.04675616
21.39005722	0.00000002	0.00000000	-0.04675069
21.39255721	0.00000002	0.00000000	-0.04674523
21.39505721	0.00000002	0.00000000	-0.04673977
21.39755720	0.00000002	0.00000000	-0.04673431
21.40005720	0.00000002	0.00000000	-0.04672885
21.40255719	0.00000002	0.00000000	-0.04672339
21.40505719	0.00000002	0.00000000	-0.04671793
21.40755718	0.00000002	0.00000000	-0.04671248
21.41005718	0.00000002	0.00000000	-0.04670702
21.41255717	0.00000002	0.00000000	-0.04670157
21.41505717	0.00000002	0.00000000	-0.04669612
21.41755716	0.00000002	0.00000000	-0.04669067
21.42005716	0.00000002	0.00000000	-0.04668522
21.42255715	0.00000002	0.00000000	-0.04667977
21.42505715	0.00000002	0.00000000	-0.04667432
21.42755714	0.00000002	0.00000000	-0.04666888
21.43005714	0.00000002	0.00000000	-0.04666343
21.43255713	0.00000002	0.00000000	-0.04665799
21.43505713	0.00000002	0.00000000	-0.04665255
21.43755712	0.00000002	0.00000000	-0.04664711
21.44005712	0.00000002	0.00000000	-0.04664167
21.44255711	0.00000002	0.00000000	-0.04663623
21.44505711	0.00000002	0.00000000	-0.04663079
21.44755710	0.00000002	0.00000000	-0.04662536
21.45005710	0.00000002	0.00000000	-0.04661992
21.45255709	0.00000002	0.00000000	-0.04661449
21.45505709	0.00000002	0.00000000	-0.04660906
21.45755708	0.00000002	0.00000000	-0.04660363
21.46005708	0.00000002	0.00000000	-0.04659820
21.46255707	0.00000002	0.00000000	-0.04659277
21.46505707	0.00000002	0.00000000	-0.04658734
21.46755706	0.00000002	0.00000000	-0.04658192
21.47005706	0.00000002	0.00000000	-0.04657649
21.47255705	0.00000002	0.00000000	-0.04657107
21.47505705	0.00000002	0.00000000	-0.04656565
21.47755704	0.00000002	0.00000000	-0.04656023
21.48005704	0.00000002	0.00000000	-0.04655481
21.48255703	0.00000002	0.00000000	-0.04654939
21.48505703	0.00000002	0.00000000	-0.04654398
21.48755702	0.00000002	0.00000000	-0.04653856
21.49005702	0.00000002	0.00000000	-0.04653315
21.49255701	0.00000002	0.00000000	-0.04652774
21.49505701	0.00000002	0.00000000	-0.04652232
21.49755700	0.00000002	0.00000000	-0.04651691
21.50005700	0.00000002	0.00000000	-0.04651150
21.50255699	0.00000002	0.00000000	-0.04650610
21.50505699	0.00000002	0.00000000	-0.04650069
21.50755698	0.00000002	0.00000000	-0.04649529
21.51005698	0.00000002	0.00000000	-0.04648988
21.51255697	0.00000002	0.00000000	-0.04648448
21.51505697	0.00000002	0.00000000	-0.04647908
21.51755696	0.00000002	0.00000000	-0.04647368
21.52005696	0.00000002	0.00000000	-0.04646828
21.52255695	0.00000002	0.00000000	-0.04646288
21.52505695	0.00000002	0.00000000	-0.04645748
21.52755694	0.00000002	0.00000000	-0.04645209
21.53005694	0.00000002	0.00000000	-0.04644670
21.53255693	0.00000002	0.00000000	-0.04644130
21.53505693	0.00000002	0.00000000	-0.04643591
21.53755692	0.00000002	0.00000000	-0.04643052
21.54005692	0.00000002	0.00000000	-0.04642513
21.54255691	0.00000002	0.00000000	-0.04641975
21.54505691	0.00000002	0.00000000	-0.04641436
21.54755690	0.00000002	0.00000000	-0.04640897
21.55005690	0.00000002	0.00000000	-0.04640359
21.55255689	0.00000002	0.00000000	-0.04639821
21.55505689	0.00000002	0.00000000	-0.04639283
21.55755688	0.00000002	0.00000000	-0.04638745
21.56005688	0.00000002	0.00000000	-0.04638207
21.56255687	0.00000002	0.00000000	-0.04637669
21.56505687	0.00000002	0.00000000	-0.04637131
21.56755686	0.00000002	0.00000000	-0.04636594
21.57005686	0.00000002	0.00000000	-0.04636056
21.57255685	0.00000002	0.00000000	-0.04635519
21.57505685	0.00000002	0.00000000	-0.04634982
21.57755684	0.00000002	0.00000000	-0.04634445
21.58005684	0.00000002	0.00000000	-0.04633908
21.58255683	0.00000002	0.00000000	-0.04633371
21.58505683	0.00000002	0.00000000	-0.04632835
21.58755682	0.00000002	0.00000000	-0.04632298
21.59005682	0.00000002	0.00000000	-0.04631762
21.59255681	0.00000002	0.00000000	-0.04631226
21.59505681	0.00000002	0.00000000	-0.04630689
21.59755680	0.00000002	0.00000000	-0.04630153
21.60005680	0.00000002	0.00000000	-0.04629617
21.60255679	0.00000002	0.00000000	-0.04629082
21.60505679	0.00000002	0.00000000	-0.04628546
21.60755678	0.00000002	0.00000000	-0.04628011
21.61005678	0.00000002	0.00000000	-0.04627475
21.61255677	0.00000002	0.00000000	-0.04626940
21.61505677	0.00000002	0.00000000	-0.04626405
21.61755676	0.00000002	0.00000000	-0.04625870
21.62005676	0.00000002	0.00000000	-0.04625335
21.62255675	0.00000002	0.00000000	-0.04624800
21.62505675	0.00000002	0.00000000	-0.04624265
21.62755674	0.00000002	0.00000000	-0.04623731
21.63005674	0.00000002	0.00000000	-0.04623196
21.63255673	0.00000002	0.00000000	-0.04622662
21.63505673	0.00000002	0.00000000	-0.04622128
21.63755672	0.00000002	0.00000000	-0.04621594
21.64005672	0.00000002	0.00000000	-0.04621060
21.64255671	0.00000002	0.00000000	-0.04620526
21.64505671	0.00000002	0.00000000	-0.04619993
21.64755670	0.00000002	0.00000000	-0.04619459
21.65005670	0.00000002	0.00000000	-0.04618926
21.65255669	0.00000002	0.00000000	-0.04618392
21.65505669	0.00000002	0.00000000	-0.04617859
21.65755668	0.00000002	0.00000000	-0.04617326
21.66005668	0.00000002	0.00000000	-0.04616793
21.66255667	0.00000002	0.00000000	-0.04616260
21.66505667	0.00000002	0.00000000	-0.04615728
21.66755666	0.00000002	0.00000000	-0.04615195
21.67005666	0.00000002	0.00000000	-0.04614663
21.67255665	0.00000002	0.00000000	-0.04614130
21.67505665	0.00000002	0.00000000	-0.04613598
21.67755664	0.00000002	0.00000000	-0.04613066
21.68005664	0.00000002	0.00000000	-0.04612534
21.68255663	0.00000002	0.00000000	-0.04612002
21.68505663	0.00000002	0.00000000	-0.04611471
21.68755662	0.00000002	0.00000000	-0.04610939
21.69005662	0.00000002	0.00000000	-0.04610408
21.69255661	0.00000002	0.00000000	-0.04609876
21.69505661	0.00000002	0.00000000	-0.04609345
21.69755660	0.00000002	0.00000000	-0.04608814
21.70005660	0.00000002	0.00000000	-0.04608283
21.70255659	0.00000002	0.00000000	-0.04607752
21.70505659	0.00000002	0.00000000	-0.04607221
21.70755658	0.00000002	0.00000000	-0.04606691
21.71005658	0.00000002	0.00000000	-0.04606160
21.71255657	0.00000002	0.00000000	-0.04605630
21.71505657	0.00000002	0.00000000	-0.04605100
21.71755656	0.00000002	0.00000000	-0.04604570
21.72005656	0.00000002	0.00000000	-0.04604040
21.72255655	0.00000002	0.00000000	-0.04603510
21.72505655	0.00000002	0.00000000	-0.04602980
21.72755654	0.00000002	0.00000000	-0.04602450
21.73005654	0.00000002	0.00000000	-0.04601921
21.73255653	0.00000002	0.00000000	-0.04601391
21.73505653	0.00000002	0.00000000	-0.04600862
21.73755652	0.00000002	0.00000000	-0.04600333
21.74005652	0.00000002	0.00000000	-0.04599804
21.74255651	0.00000002	0.00000000	-0.04599275
21.74505651	0.00000002	0.00000000	-0.04598746
21.74755650	0.00000002	0.00000000	-0.04598218
21.75005650	0.00000002	0.00000000	-0.04597689
21.75255649	0.00000002	0.00000000	-0.04597161
21.75505649	0.00000002	0.00000000	-0.04596633
21.75755648	0.00000002	0.00000000	-0.04596104
21.76005648	0.00000002	0.00000000	-0.04595576
21.76255647	0.00000002	0.00000000	-0.04595048
21.76505647	0.00000002	0.00000000	-0.04594521
21.76755646	0.00000002	0.00000000	-0.04593993
21.77005646	0.00000002	0.00000000	-0.04593465
21.77255645	0.00000002	0.00000000	-0.04592938
21.77505645	0.00000002	0.00000000	-0.04592411
21.77755644	0.00000002	0.00000000	-0.04591883
21.78005644	0.00000002	0.00000000	-0.04591356
21.78255643	0.00000002	0.00000000	-0.04590829
21.78505643	0.00000002	0.00000000	-0.04590303
21.78755642	0.00000002	0.00000000	-0.04589776
21.79005642	0.00000001	0.00000000	-0.04589249
21.79255641	0.00000001	0.00000000	-0.04588723
21.79505641	0.00000001	0.00000000	-0.04588196
21.79755640	0.00000001	0.00000000	-0.04587670
21.80005640	0.00000001	0.00000000	-0.04587144
21.80255639	0.00000001	0.00000000	-0.04586618
21.80505639	0.00000001	0.00000000	-0.04586092
21.80755638	0.00000001	0.00000000	-0.04585566
21.81005638	0.00000001	0.00000000	-0.04585041
21.81255637	0.00000001	0.00000000	-0.04584515
21.81505637	0.00000001	0.00000000	-0.04583990
21.81755636	0.00000001	0.00000000	-0.04583465
21.82005636	0.00000001	0.00000000	-0.04582940
21.82255635	0.00000001	0.00000000	-0.04582415
21.82505635	0.00000001	0.00000000	-0.04581890
21.82755634	0.00000001	0.00000000	-0.04581365
21.83005634	0.00000001	0.00000000	-0.04580840
21.83255633	0.00000001	0.00000000	-0.04580316
21.83505633	0.00000001	0.00000000	-0.04579791
21.83755632	0.00000001	0.00000000	-0.04579267
21.84005632	0.00000001	0.00000000	-0.04578743
21.84255631	0.00000001	0.00000000	-0.04578219
21.84505631	0.00000001	0.00000000	-0.04577695
21.84755630	0.00000001	0.00000000	-0.04577171
21.85005630	0.00000001	0.00000000	-0.04576647
21.85255629	0.00000001	0.00000000	-0.04576124
21.85505629	0.00000001	0.00000000	-0.04575600
21.85755628	0.00000001	0.00000000	-0.04575077
21.86005628	0.00000001	0.00000000	-0.04574554
21.86255627	0.00000001	0.00000000	-0.04574031
21.86505627	0.00000001	0.00000000	-0.04573508
21.86755626	0.00000001	0.00000000	-0.04572985
21.87005626	0.00000001	0.00000000	-0.04572462
21.87255625	0.00000001	0.00000000	-0.04571939
21.87505625	0.00000001	0.00000000	-0.04571417
21.87755624	0.00000001	0.00000000	-0.04570894
21.88005624	0.00000001	0.00000000	-0.04570372
21.88255623	0.00000001	0.00000000	-0.04569850
21.88505623	0.00000001	0.00000000	-0.04569328
21.88755622	0.00000001	0.00000000	-0.04568806
21.89005622	0.00000001	0.00000000	-0.04568284
21.89255621	0.00000001	0.00000000	-0.04567763
21.89505621	0.00000001	0.00000000	-0.04567241
21.89755620	0.00000001	0.00000000	-0.04566720
21.90005620	0.00000001	0.00000000	-0.04566198
21.90255619	0.00000001	0.00000000	-0.04565677
21.90505619	0.00000001	0.00000000	-0.04565156
21.90755618	0.00000001	0.00000000	-0.04564635
21.91005618	0.00000001	0.00000000	-0.04564114
21.91255617	0.00000001	0.00000000	-0.04563594
21.91505617	0.00000001	0.00000000	-0.04563073
21.91755616	0.00000001	0.00000000	-0.04562552
21.92005616	0.00000001	0.00000000	-0.04562032
21.92255615	0.00000001	0.00000000	-0.04561512
21.92505615	0.00000001	0.00000000	-0.04560992
21.92755614	0.00000001	0.00000000	-0.04560472
21.93005614	0.00000001	0.00000000	-0.04559952
21.93255613	0.00000001	0.00000000	-0.04559432
21.93505613	0.00000001	0.00000000	-0.04558912
21.93755612	0.00000001	0.00000000	-0.04558393
21.94005612	0.00000001	0.00000000	-0.04557873
21.94255611	0.00000001	0.00000000	-0.04557354
21.94505611	0.00000001	0.00000000	-0.04556835
21.94755610	0.00000001	0.00000000	-0.04556316
21.95005610	0.00000001	0.00000000	-0.04555797
21.95255609	0.00000001	0.00000000	-0.04555278
21.95505609	0.00000001	0.00000000	-0.04554759
21.95755608	0.00000001	0.00000000	-0.04554241
21.96005608	0.00000001	0.00000000	-0.04553722
21.96255607	0.00000001	0.00000000	-0.04553204
21.96505607	0.00000001	0.00000000	-0.04552686
21.96755606	0.00000001	0.00000000	-0.04552168
21.97005606	0.00000001	0.00000000	-0.04551650
21.97255605	0.00000001	0.00000000	-0.04551132
21.97505605	0.00000001	0.00000000	-0.04550614
21.97755604	0.00000001	0.00000000	-0.04550096
21.98005604	0.00000001	0.00000000	-0.04549579
21.98255603	0.00000001	0.00000000	-0.04549062
21.98505603	0.00000001	0.00000000	-0.04548544
21.98755602	0.00000001	0.00000000	-0.04548027
21.99005602	0.00000001	0.00000000	-0.04547510
21.99255601	0.00000001	0.00000000	-0.04546993
21.99505601	0.00000001	0.00000000	-0.04546476
21.99755600	0.00000001	0.00000000	-0.04545960
22.00005600	0.00000001	0.00000000	-0.04545443
22.00255599	0.00000001	0.00000000	-0.04544927
22.00505599	0.00000001	0.00000000	-0.04544410
22.00755598	0.00000001	0.00000000	-0.04543894
22.01005598	0.00000001	0.00000000	-0.04543378
22.01255597	0.00000001	0.00000000	-0.04542862
22.01505597	0.00000001	0.00000000	-0.04542346
22.01755596	0.00000001	0.00000000	-0.04541830
22.02005596	0.00000001	0.00000000	-0.04541315
22.02255595	0.00000001	0.00000000	-0.04540799
22.02505595	0.00000001	0.00000000	-0.04540284
22.02755594	0.00000001	0.00000000	-0.04539768
22.03005594	0.00000001	0.00000000	-0.04539253
22.03255593	0.00000001	0.00000000	-0.04538738
22.03505593	0.00000001	0.00000000	-0.04538223
22.03755592	0.00000001	0.00000000	-0.04537708
22.04005592	0.00000001	0.00000000	-0.04537194
22.04255591	0.00000001	0.00000000	-0.04536679
22.04505591	0.00000001	0.00000000	-0.04536164
22.04755590	0.00000001	0.00000000	-0.04535650
22.05005590	0.00000001	0.00000000	-0.04535136
22.05255589	0.00000001	0.00000000	-0.04534622
22.05505589	0.00000001	0.00000000	-0.04534108
22.05755588	0.00000001	0.00000000	-0.04533594
22.06005588	0.00000001	0.00000000	-0.04533080
22.06255587	0.00000001	0.00000000	-0.04532566
22.06505587	0.00000001	0.00000000	-0.04532053
22.06755586	0.00000001	0.00000000	-0.04531539
22.07005586	0.00000001	0.00000000	-0.04531026
22.07255585	0.00000001	0.00000000	-0.04530513
22.07505585	0.00000001	0.00000000	-0.04530000
22.07755584	0.00000001	0.00000000	-0.04529487
22.08005584	0.00000001	0.00000000	-0.04528974
22.08255583	0.00000001	0.00000000	-0.04528461
22.08505583	0.00000001	0.00000000	-0.04527949
22.08755582	0.00000001	0.00000000	-0.04527436
22.09005582	0.00000001	0.00000000	-0.04526924
22.09255581	0.00000001	0.00000000	-0.04526412
22.09505581	0.00000001	0.00000000	-0.04525899
22.09755580	0.00000001	0.00000000	-0.04525387
22.10005580	0.00000001	0.00000000	-0.04524875
22.10255579	0.00000001	0.00000000	-0.04524364
22.10505579	0.00000001	0.00000000	-0.04523852
22.10755578	0.00000001	0.00000000	-0.04523340
22.11005578	0.00000001	0.00000000	-0.04522829
22.11255577	0.00000001	0.00000000	-0.04522318
22.11505577	0.00000001	0.00000000	-0.04521806
22.11755576	0.00000001	0.00000000	-0.04521295
22.12005576	0.00000001	0.00000000	-0.04520784
22.12255575	0.00000001	0.00000000	-0.04520273
22.12505575	0.00000001	0.00000000	-0.04519763
22.12755574	0.00000001	0.00000000	-0.04519252
22.13005574	0.00000001	0.00000000	-0.04518741
22.13255573	0.00000001	0.00000000	-0.04518231
22.13505573	0.00000001	0.00000000	-0.04517721
22.13755572	0.00000001	0.00000000	-0.04517211
22.14005572	0.00000001	0.00000000	-0.04516700
22.14255571	0.00000001	0.00000000	-0.04516191
22.14505571	0.00000001	0.00000000	-0.04515681
22.14755570	0.00000001	0.00000000	-0.04515171
22.15005570	0.00000001	0.00000000	-0.04514661
22.15255569	0.00000001	0.00000000	-0.04514152
22.15505569	0.00000001	0.00000000	-0.04513642
22.15755568	0.00000001	0.00000000	-0.04513133
22.16005568	0.00000001	0.00000000	-0.04512624
22.16255567	0.00000001	0.00000000	-0.04512115
22.16505567	0.00000001	0.00000000	-0.04511606
22.16755566	0.00000001	0.00000000	-0.04511097
22.17005566	0.00000001	0.00000000	-0.04510589
22.17255565	0.00000001	0.00000000	-0.04510080
22.17505565	0.00000001	0.00000000	-0.04509572
22.17755564	0.00000001	0.00000000	-0.04509063
22.18005564	0.00000001	0.00000000	-0.04508555
22.18255563	0.00000001	0.00000000	-0.04508047
22.18505563	0.00000001	0.00000000	-0.04507539
22.18755562	0.00000001	0.00000000	-0.04507031
22.19005562	0.00000001	0.00000000	-0.04506523
22.19255561	0.00000001	0.00000000	-0.04506016
22.19505561	0.00000001	0.00000000	-0.04505508
22.19755560	0.00000001	0.00000000	-0.04505001
22.20005560	0.00000001	0.00000000	-0.04504493
22.20255559	0.00000001	0.00000000	-0.04503986
22.20505559	0.00000001	0.00000000	-0.04503479
22.20755558	0.00000001	0.00000000	-0.04502972
22.21005558	0.00000001	0.00000000	-0.04502465
22.21255557	0.00000001	0.00000000	-0.04501958
22.21505557	0.00000001	0.00000000	-0.04501452
22.21755556	0.00000001	0.00000000	-0.04500945
22.22005556	0.00000001	0.00000000	-0.04500439
22.22255555	0.00000001	0.00000000	-0.04499933
22.22505555	0.00000001	0.00000000	-0.04499426
22.22755554	0.00000001	0.00000000	-0.04498920
22.23005554	0.00000001	0.00000000	-0.04498414
22.23255553	0.00000001	0.00000000	-0.04497908
22.23505553	0.00000001	0.00000000	-0.04497403
22.23755552	0.00000001	0.00000000	-0.04496897
22.24005552	0.00000001	0.00000000	-0.04496392
22.24255551	0.00000001	0.00000000	-0.04495886
22.24505551	0.00000001	0.00000000	-0.04495381
22.24755550	0.00000001	0.00000000	-0.04494876
22.25005550	0.00000001	0.00000000	-0.04494371
22.25255549	0.00000001	0.00000000	-0.04493866
22.25505549	0.00000001	0.00000000	-0.04493361
22.25755548	0.00000001	0.00000000	-0.04492856
22.26005548	0.00000001	0.00000000	-0.04492352
22.26255547	0.00000001	0.00000000	-0.04491847
22.26505547	0.00000001	0.00000000	-0.04491343
22.26755546	0.00000001	0.00000000	-0.04490839
22.27005546	0.00000001	0.00000000	-0.04490335
22.27255545	0.00000001	0.00000000	-0.04489831
22.27505545	0.00000001	0.00000000	-0.04489327
22.27755544	0.00000001	0.00000000	-0.04488823
22.28005544	0.00000001	0.00000000	-0.04488319
22.28255543	0.00000001	0.00000000	-0.04487816
22.28505543	0.00000001	0.00000000	-0.04487312
22.28755542	0.00000001	0.00000000	-0.04486809
22.29005542	0.00000001	0.00000000	-0.04486306
22.29255541	0.00000001	0.00000000	-0.04485802
22.29505541	0.00000001	0.00000000	-0.04485299
22.29755540	0.00000001	0.00000000	-0.04484797
22.30005540	0.00000001	0.00000000	-0.04484294
22.30255539	0.00000001	0.00000000	-0.04483791
22.30505539	0.00000001	0.00000000	-0.04483289
22.30755538	0.00000001	0.00000000	-0.04482786
22.31005538	0.00000001	0.00000000	-0.04482284
22.31255537	0.00000001	0.00000000	-0.04481782
22.31505537	0.00000001	0.00000000	-0.04481279
22.31755536	0.00000001	0.00000000	-0.04480778
22.32005536	0.00000001	0.00000000	-0.04480276
22.32255535	0.00000001	0.00000000	-0.04479774
22.32505535	0.00000001	0.00000000	-0.04479272
22.32755534	0.00000001	0.00000000	-0.04478771
22.33005534	0.00000001	0.00000000	-0.04478269
22.33255533	0.00000001	0.00000000	-0.04477768
22.33505533	0.00000001	0.00000000	-0.04477267
22.33755532	0.00000001	0.00000000	-0.04476766
22.34005532	0.00000001	0.00000000	-0.04476265
22.34255531	0.00000001	0.00000000	-0.04475764
22.34505531	0.00000001	0.00000000	-0.04475263
22.34755530	0.00000001	0.00000000	-0.04474762
22.35005530	0.00000001	0.00000000	-0.04474262
22.35255529	0.00000001	0.00000000	-0.04473761
22.35505529	0.00000001	0.00000000	-0.04473261
22.35755528	0.00000001	0.00000000	-0.04472761
22.36005528	0.00000001	0.00000000	-0.04472261
22.36255527	0.00000001	0.00000000	-0.04471761
22.36505527	0.00000001	0.00000000	-0.04471261
22.36755526	0.00000001	0.00000000	-0.04470761
22.37005526	0.00000001	0.00000000	-0.04470262
22.37255525	0.00000001	0.00000000	-0.04469762
22.37505525	0.00000001	0.00000000	-0.04469263
22.37755524	0.00000001	0.00000000	-0.04468763
22.38005524	0.00000001	0.00000000	-0.04468264
22.38255523	0.00000001	0.00000000	-0.04467765
22.38505523	0.00000001	0.00000000	-0.04467266
22.38755522	0.00000001	0.00000000	-0.04466767
22.39005522	0.00000001	0.00000000	-0.04466269
22.39255521	0.00000001	0.00000000	-0.04465770
22.39505521	0.00000001	0.00000000	-0.04465271
22.39755520	0.00000001	0.00000000	-0.04464773
22.40005520	0.00000001	0.00000000	-0.04464275
22.40255519	0.00000001	0.00000000	-0.04463777
22.40505519	0.00000001	0.00000000	-0.04463278
22.40755518	0.00000001	0.00000000	-0.04462780
22.41005518	0.00000001	0.00000000	-0.04462283
22.41255517	0.00000001	0.00000000	-0.04461785
22.41505517	0.00000001	0.00000000	-0.04461287
22.41755516	0.00000001	0.00000000	-0.04460790
22.42005516	0.00000001	0.00000000	-0.04460292
22.42255515	0.00000001	0.00000000	-0.04459795
22.42505515	0.00000001	0.00000000	-0.04459298
22.42755514	0.00000001	0.00000000	-0.04458801
22.43005514	0.00000001	0.00000000	-0.04458304
22.43255513	0.00000001	0.00000000	-0.04457807
22.43505513	0.00000001	0.00000000	-0.04457310
22.43755512	0.00000001	0.00000000	-0.04456814
22.44005512	0.00000001	0.00000000	-0.04456317
22.44255511	0.00000001	0.00000000	-0.04455821
22.44505511	0.00000001	0.00000000	-0.04455324
22.44755510	0.00000001	0.00000000	-0.04454828
22.45005510	0.00000001	0.00000000	-0.04454332
22.45255509	0.00000001	0.00000000	-0.04453836
22.45505509	0.00000001	0.00000000	-0.04453340
22.45755508	0.00000001	0.00000000	-0.04452844
22.46005508	0.00000001	0.00000000	-0.04452349
22.46255507	0.00000001	0.00000000	-0.04451853
22.46505507	0.00000001	0.00000000	-0.04451358
22.46755506	0.00000001	0.00000000	-0.04450863
22.47005506	0.00000001	0.00000000	-0.04450367
22.47255505	0.00000001	0.00000000	-0.04449872
22.47505505	0.00000001	0.00000000	-0.04449377
22.47755504	0.00000001	0.00000000	-0.04448882
22.48005504	0.00000001	0.00000000	-0.04448388
22.48255503	0.00000001	0.00000000	-0.04447893
22.48505503	0.00000001	0.00000000	-0.04447398
22.48755502	0.00000001	0.00000000	-0.04446904
22.49005502	0.00000001	0.00000000	-0.04446410
22.49255501	0.00000001	0.00000000	-0.04445916
22.49505501	0.00000001	0.00000000	-0.04445421
22.49755500	0.00000001	0.00000000	-0.04444927
22.50005500	0.00000001	0.00000000	-0.04444434
22.50255499	0.00000001	0.00000000	-0.04443940
22.50505499	0.00000001	0.00000000	-0.04443446
22.50755498	0.00000001	0.00000000	-0.04442953
22.51005498	0.00000001	0.00000000	-0.04442459
22.51255497	0.00000001	0.00000000	-0.04441966
22.51505497	0.00000001	0.00000000	-0.04441473
22.51755496	0.00000001	0.00000000	-0.04440980
22.52005496	0.00000001	0.00000000	-0.04440486
22.52255495	0.00000001	0.00000000	-0.04439994
22.52505495	0.00000001	0.00000000	-0.04439501
22.52755494	0.00000001	0.00000000	-0.04439008
22.53005494	0.00000001	0.00000000	-0.04438516
22.53255493	0.00000001	0.00000000	-0.04438023
22.53505493	0.00000001	0.00000000	-0.04437531
22.53755492	0.00000001	0.00000000	-0.04437039
22.54005492	0.00000001	0.00000000	-0.04436546
22.54255491	0.00000001	0.00000000	-0.04436054
22.54505491	0.00000001	0.00000000	-0.04435562
22.54755490	0.00000001	0.00000000	-0.04435071
22.55005490	0.00000001	0.00000000	-0.04434579
22.55255489	0.00000001	0.00000000	-0.04434087
22.55505489	0.00000001	0.00000000	-0.04433596
22.55755488	0.00000001	0.00000000	-0.04433105
22.56005488	0.00000001	0.00000000	-0.04432613
22.56255487	0.00000001	0.00000000	-0.04432122
22.56505487	0.00000001	0.00000000	-0.04431631
22.56755486	0.00000001	0.00000000	-0.04431140
22.57005486	0.00000001	0.00000000	-0.04430649
22.57255485	0.00000001	0.00000000	-0.04430159
22.57505485	0.00000001	0.00000000	-0.04429668
22.57755484	0.00000001	0.00000000	-0.04429178
22.58005484	0.00000001	0.00000000	-0.04428687
22.58255483	0.00000001	0.00000000	-0.04428197
22.58505483	0.00000001	0.00000000	-0.04427707
22.58755482	0.00000001	0.00000000	-0.04427217
22.59005482	0.00000001	0.00000000	-0.04426727
22.59255481	0.00000001	0.00000000	-0.04426237
22.59505481	0.00000001	0.00000000	-0.04425747
22.59755480	0.00000001	0.00000000	-0.04425258
22.60005480	0.00000001	0.00000000	-0.04424768
22.60255479	0.00000001	0.00000000	-0.04424279
22.60505479	0.00000001	0.00000000	-0.04423789
22.60755478	0.00000001	0.00000000	-0.04423300
22.61005478	0.00000001	0.00000000	-0.04422811
22.61255477	0.00000001	0.00000000	-0.04422322
22.61505477	0.00000001	0.00000000	-0.04421833
22.61755476	0.00000001	0.00000000	-0.04421344
22.62005476	0.00000001	0.00000000	-0.04420856
22.62255475	0.00000001	0.00000000	-0.04420367
22.62505475	0.00000001	0.00000000	-0.04419879
22.62755474	0.00000001	0.00000000	-0.04419390
22.63005474	0.00000001	0.00000000	-0.04418902
22.63255473	0.00000001	0.00000000	-0.04418414
22.63505473	0.00000001	0.00000000	-0.04417926
22.63755472	0.00000001	0.00000000	-0.04417438
22.64005472	0.00000001	0.00000000	-0.04416950
22.64255471	0.00000001	0.00000000	-0.04416463
22.64505471	0.00000001	0.00000000	-0.04415975
22.64755470	0.00000001	0.00000000	-0.04415488
22.65005470	0.00000001	0.00000000	-0.04415000
22.65255469	0.00000001	0.00000000	-0.04414513
22.65505469	0.00000001	0.00000000	-0.04414026
22.65755468	0.00000001	0.00000000	-0.04413539
22.66005468	0.00000001	0.00000000	-0.04413052
22.66255467	0.00000001	0.00000000	-0.04412565
22.66505467	0.00000001	0.00000000	-0.04412078
22.66755466	0.00000001	0.00000000	-0.04411592
22.67005466	0.00000001	0.00000000	-0.04411105
22.67255465	0.00000001	0.00000000	-0.04410619
22.67505465	0.00000001	0.00000000	-0.04410133
22.67755464	0.00000001	0.00000000	-0.04409647
22.68005464	0.00000001	0.00000000	-0.04409160
22.68255463	0.00000001	0.00000000	-0.04408674
22.68505463	0.00000001	0.00000000	-0.04408189
22.68755462	0.00000001	0.00000000	-0.04407703
22.69005462	0.00000001	0.00000000	-0.04407217
22.69255461	0.00000001	0.00000000	-0.04406732
22.69505461	0.00000001	0.00000000	-0.04406246
22.69755460	0.00000001	0.00000000	-0.04405761
22.70005460	0.00000001	0.00000000	-0.04405276
22.70255459	0.00000001	0.00000000	-0.04404791
22.70505459	0.00000001	0.00000000	-0.04404306
22.70755458	0.00000001	0.00000000	-0.04403821
22.71005458	0.00000001	0.00000000	-0.04403336
22.71255457	0.00000001	0.00000000	-0.04402851
22.71505457	0.00000001	0.00000000	-0.04402367
22.71755456	0.00000001	0.00000000	-0.04401882
22.72005456	0.00000001	0.00000000	-0.04401398
22.72255455	0.00000001	0.00000000	-0.04400914
22.72505455	0.00000001	0.00000000	-0.04400429
22.72755454	0.00000001	0.00000000	-0.04399945
22.73005454	0.00000001	0.00000000	-0.04399462
22.73255453	0.00000001	0.00000000	-0.04398978
22.73505453	0.00000001	0.00000000	-0.04398494
22.73755452	0.00000001	0.00000000	-0.04398010
22.74005452	0.00000001	0.00000000	-0.04397527
22.74255451	0.00000001	0.00000000	-0.04397043
22.74505451	0.00000001	0.00000000	-0.04396560
22.74755450	0.00000001	0.00000000	-0.04396077
